1842,observe,관찰하다,intermediate
1843,obsess,늘러붙다,expert
1844,obtain,얻다,intermediate
1845,obvious,명백한,intermediate
1846,occasion,경우,intermediate
1847,occupation,일직업,intermediate
1848,occupy,차지하다,intermediate
1849,occur,일어나다,intermediate
1850,ocean,대양,elementary
1851,odd,묘한,intermediate
1852,of,출신의,elementary
1853,off,떨어져,elementary
1854,offend,성나게 하다,intermediate
1855,offer,권하다,intermediate
1856,office,임무,elementary
1857,officer,공무원,intermediate
1858,official,공무원,intermediate
1859,often,자주,elementary
1860,oil,기름,elementary
1861,old,늙은,elementary
1862,olive,올리브나무,intermediate
1863,on,위에,elementary
1864,once,한번,intermediate
1865,one,하나(의),elementary
1866,only,유일한,elementary
1867,open,열다,elementary
1868,operate,움직이다,intermediate
1869,opinion,의견,intermediate
1870,opportunity,기회,intermediate
1871,oppose,반대하다,intermediate
1872,optimist,낙천가,intermediate
1873,option,선택(권의 자유),intermediate
1874,or,혹은,elementary
1875,oral,구두의,intermediate
1876,orbit,궤도,expert
1877,orchestra,관현악단,intermediate
1878,order,순서,intermediate
1879,ordinary,보통의,intermediate
1880,organ,(생물의)기관,intermediate
1881,organic,유기체의,intermediate
1882,organize,조직하다,intermediate
1883,orient,동양 동양의 동쪽으로 향하게 하다,intermediate
1884,origin,기원,intermediate
1885,other,다른 다른 것 그렇지 않고,intermediate
1886,otherwise,딴 방법으로는,intermediate
1887,ought,au해야만 하다,intermediate
1888,ounce,삵괭이,expert
1889,out,밖으로,elementary
1890,outcome,결과,intermediate
1891,outline,윤곽,intermediate
1892,output,산출,intermediate
1893,outrage,불법(적인 행위),expert
1894,outstanding,눈에 띄는,intermediate
1895,over,위쪽,elementary
1896,overall,포괄(전면)적인 덧옷,intermediate
1897,overcome,이기다,intermediate
1898,overhead,머리위에 머리 위의,intermediate
1899,overlap,겹치다,intermediate
1900,overlook,내려다 보다,intermediate
1901,overnight,전날밤의,intermediate
1902,oversea,해외(로부터)의,intermediate
1903,overwhelm,압도하다,expert
1904,owe,지불할 의무가 있다,intermediate
1905,own,자기자신의 소유하다,intermediate
1906,pace,한걸음,intermediate
1907,pack,꾸러미,intermediate
1908,packet,다발,intermediate
1909,pad,(및에)덧대는 것,intermediate
1910,pain,고통,intermediate
1911,paint,도료,elementary
1912,pair,한쌍,intermediate
1913,palace,궁전,elementary
1914,pale,창백한,intermediate
1915,palm,손바닥,intermediate
1916,pan,남비 사금 등을 남비로 가려내다,intermediate
1917,panel,판벽널,expert
1918,panic,돌연한공포,intermediate
1919,pants,바지,elementary
1920,paper,종이,elementary
1921,paragraph,(문장의)절,intermediate
1922,parallel,평행의,expert
1923,pardon,용서하다 용서,intermediate
1924,parent,어버이,elementary
1925,park,공원,elementary
1926,parliament,의회,expert
1927,part,부분,elementary
1928,participate,참가하다,intermediate
1929,particle,입자,expert
1930,particular,특수한,intermediate
1931,pass,지나가다,elementary
1932,passage,"통행, 통과",intermediate
1933,passenger,승객,intermediate
1934,passion,정열,intermediate
1935,passport,여권,intermediate
1936,past,과거,intermediate
1937,pat,톡톡 가볍게 치다,expert
1938,patch,깁는 헝겊,expert
1939,patent,전매특허권 전매특허의,expert
1940,path,작은 길,intermediate
1941,patient,인내심이 강한 환자,intermediate
1942,patrol,순회,expert
1943,pattern,모범,intermediate
1944,pause,중지,intermediate
1945,pave,(도로를)포장하다,expert
1946,pay,지불하다,elementary
1947,peace,평화,elementary
1948,peak,(뾰족한)끝,intermediate
1949,pear,서양배,elementary
1950,peasant,농부,expert
1951,peel,껍질을 벗기다 벗어지다 껍질,intermediate
1952,peer,동료,intermediate
1953,penalty,벌,intermediate
1954,pencil,연필 연필로 쓰다,elementary
1955,people,사람들,elementary
1956,pepper,고추,intermediate
1957,per,-에 의하여,intermediate
1958,perceive,지각하다,intermediate
1959,perfect,완전한,intermediate
1960,perform,다하다,intermediate
1961,perhaps,아마,intermediate
1962,period,시간,intermediate
1963,permanent,영구의,intermediate
1964,permit,허가하다,intermediate
1965,persist,고집하다,expert
1966,person,사람,intermediate
1967,personality,개성,intermediate
1968,perspective,원근법의 원근 화법,expert
1969,persuade,설득하다,intermediate
1970,pet,애완동물,intermediate
1971,phase,국면,expert
1972,phenomenon,현상,intermediate
1973,philosophy,철학,intermediate
1974,photograph,사진 촬영하다,intermediate
1975,phrase,구,intermediate
1976,physical,물질의,intermediate
1977,physics,물리학,intermediate
1978,pick,따다,elementary
1979,picnic,소풍,elementary
1980,picture,그림,elementary
1981,piece,한 조각,intermediate
1982,pig,돼지,elementary
1983,pile,쌓아 올린 것,intermediate
1984,pill,알약,intermediate
1985,pin,핀 핀으로 꽂다,intermediate
1986,pinch,꼬집다,expert
1987,pine,소나무 수척해 지다,intermediate
1988,pink,연분홍색,elementary
1989,pioneer,개척자,intermediate
1990,pitch,던지다,expert
1991,pity,불쌍히 여김,intermediate
1992,place,장소,elementary
1993,plain,분명한,intermediate
1994,plan,계획,elementary
1995,planet,행성,intermediate
1996,plant,실물,intermediate
1997,plate,판,intermediate
1998,platform,단,intermediate
1999,play,놀다,elementary
2000,pleasant,기분 좋은,intermediate
2001,please,기쁘게 하다,elementary
2002,pleasure,즐거움,intermediate
2003,plenty,많음,intermediate
2004,plot,음모,intermediate
2005,plus,더하기의 -외에,intermediate
2006,P.M.,오후,elementary
2007,pocket,포켓,elementary
2008,poem,시,intermediate
2009,poet,시인,intermediate
2010,point,점,elementary
2011,poison,독,intermediate
2012,polar,남극의,intermediate
2013,pole,폴란드사람,intermediate
2014,police,경찰 경비하다,elementary
2015,policy,정책,intermediate
2016,polish,"닦다, 갈다, 윤내다",expert
2017,polite,공손한,intermediate
2018,politics,정치,intermediate
2019,poll,투표,intermediate
2020,pollute,-을 더럽히다,intermediate
2021,pond,"못, 연못",intermediate
2022,pool,판돈,intermediate
2023,poor,"가난한 부족한, 불충분한, 빈약한",elementary
2024,pop,팝,intermediate
2025,pope,로마 교황  최고 권위자로 자처하는 사람,expert
2026,popular,"민중 의, 대중의",intermediate
2027,population,인구,intermediate
2028,pork,돼지고기,intermediate
2029,port,"항구, 항만, 상항",intermediate
2030,portion,"일부, 부분",expert
2031,portrait,초상,intermediate
2032,pose,"자세, 포즈  마음가짐  꾸민 태도",intermediate
2033,position,위치,intermediate
2034,positive,"명확한, 의문의 여지가 없는, 부정할 수 없는",intermediate
2035,possess,소유하다,intermediate
2036,possible,가능한,intermediate
2037,post,기둥,intermediate
2038,poster,포스터,intermediate
2039,pot,단지,intermediate
2040,potato,감자,elementary
2041,potential,가능한,intermediate
2042,pour,따르다,intermediate
2043,powder,가루,intermediate
2044,power,힘,elementary
2045,practical,실제의,intermediate
2046,practice,연습,intermediate
2047,praise,칭찬,intermediate
2048,pray,빌다,intermediate
2049,preach,설교하다,expert
2050,precede,-에 앞서다,expert
2051,precious,비싼,intermediate
2052,precise,정확한,intermediate
2053,predator,약탈자,expert
2054,predict,"예언하다, 예보하다 예언하다",intermediate
2055,prefer,"오히려 …을 좋아하다,",intermediate
2056,pregnant,임신한 충만한,intermediate
2057,prejudice,"편견, 선입관",expert
2058,premier,"국무 총리, 수상",expert
2059,premium,"할증금,  액면 초과액, 프리미엄",expert
2060,prepare,"준비하 다, 마련하다, 채비를 갖추다",intermediate
2061,prescribe,"명령하다, 지령하다",intermediate
2062,presence,"존재, 현존, 실재  출석, 임석, 참석",intermediate
2063,present,"있는, 존재하는",elementary
2064,preserve,"보호하다, 지키다",intermediate
2065,president,대통령 회장,intermediate
2066,press,강제로 모집하다,intermediate
2067,presume,가정하다,expert
2068,pretend,핑계삼다,intermediate
2069,pretty,"예쁜, 귀여운, 참 한, 조촐한",elementary
2070,prevail,"이기다, 극복하다, 압도하다 우세하다, 보급되다",expert
2071,prevent,"막다, 방해하다",intermediate
2072,previous,"앞의, 이전의",intermediate
2073,prey,먹이,intermediate
2074,price,"값, 가격, 대가, 정가",intermediate
2075,pride,자존심,intermediate
2076,priest,성직자,intermediate
2077,primary,"첫째의, 제1위의, 수위의 elementary의, 초보의",intermediate
2078,prime,"수위의, 최초의, 원시적인",intermediate
2079,primitive,"원시의, 초기의",intermediate
2080,prince,"왕자, 태자, 세자, 대군",elementary
2081,principal,"주요한, 주된, 제일의, 앞장서는",intermediate
2082,principle,"원리, 원칙, 법칙, 공리",intermediate
2083,print,"인쇄하다, 프린트하다",elementary
2084,prior,"이전의, 앞의",expert
2085,prison,교도소,intermediate
2086,privacy,"남의 눈을 피함, 은거, 은둔, 은퇴 생활 사생활",intermediate
2087,private,"사적인, 사사로운, 개인에 속한",intermediate
2088,privilege,"특권, 특전, 특별 취급",expert
2089,prize,"상, 포상, 우등상, 선행상",elementary
2090,probably,"아마, 십중팔구",intermediate
2091,problem,문제,elementary
2092,procedure,"진행, 경과 절차",expert
2093,proceed,"나아가다, 가다",intermediate
2094,process,"진행, 작용",intermediate
2095,produce,"생산하다, 산출하다, 생기게 하다,",intermediate
2096,profession,"직업 공언, 선언, 고백",intermediate
2097,professor,교수,intermediate
2098,profile,"옆 얼굴, 반면상 인물 소개  태도, 자세",expert
2099,profit,"이익, 이득, 벌이",intermediate
2100,profound,"깊은, 심원한",expert
2101,progress,"진행, 전진, 진척  진보, 향상, 발달, 발전",intermediate
2102,prohibit,"금하다, 금지하다",expert
2103,prominent,"두드러진, 돌기한, 양각된 현저한, 탁월한, 중요한",expert
2104,promise,"약속, 서약, 계약",intermediate
2105,promote,"승진시키다 진행시키다,",intermediate
2106,prompt,"재빠른, 신속한, 즉시 …하는",expert
2107,pronounce,"발음하다, 음독하다",intermediate
2108,proof,증명,intermediate
2109,proper,"고유의, 독특한, 본연의,  특유한",intermediate
2110,property,"재산, 자산",intermediate
2111,proportion,"비율, 비 균형, 조화",expert
2112,propose,"제의하다, 제출하다 추천하다, 지명하다",intermediate
2113,prospect,"전망, 조망, 경치",intermediate
2114,prosper,번영하다,expert
2115,protect,"보호하다, 막다, 지키다, 비호하다",intermediate
2116,protein,IG1s,intermediate
2117,protest,단언하다,intermediate
2118,proud,"뽐내는, 자랑하는 자긍하는, 영광 으로 여기는",intermediate
2119,prove,"시험하다, 실험하다, 경험하다, 시험해 보다",intermediate
2120,provide,"준비하다, 미리 …에 대비하다  규정하다",intermediate
2121,province,"주, 성, 도  범위, 영역, 분야",intermediate
2122,provoke,화나게 하다,expert
2123,psychology,심리학,intermediate
2124,pub,펍,intermediate
2125,public,"심리, 심리 상태",intermediate
2126,publish,"발표 하다, 널리 알리다",intermediate
2127,pull,"끌다, 당기다, 끌어 당기다, 잡아 끌다",intermediate
2128,pump,펌프스   댄스용 구두,intermediate
2129,punch,"주먹질, 펀치  힘, 활기",intermediate
2130,punish,"벌하다, 응징하다, 처형하다",intermediate
2131,pupil,흔히 국민학교 중학교 학생,intermediate
2132,puppy,강아지,elementary
2133,purchase,"사다, 구입하다",intermediate
2134,pure,"순수한  깨끗한, 순전한, 결백한",intermediate
2135,purple,자줏빛의  새빨간  제왕의,intermediate
2136,purpose,목적,intermediate
2137,pursue,"쫓다, 추적하다, 몰다",intermediate
2138,push,"밀다, 밀치다, 밀어서 움직 이다, 밀어 내다",elementary
2139,put,"놓다, 두다",elementary
2140,puzzle,"당황, 혼란 괴롭히는 사람,  어려운 문제",elementary
2141,qualify,자격을 부여하다,intermediate
2142,quality,질,intermediate
2143,quantity,양,intermediate
2144,quarter,1,intermediate
2145,queen,여왕,elementary
2146,question,"물음, 질문, 질의",elementary
2147,questionnaire,질문표,expert
2148,quick,빠른,elementary
2149,quiet,조용한,elementary
2150,quit,"(의무,책임을)벗어난 떠나다",intermediate
2151,quite,아주,intermediate
2152,quote,인용하다,expert
2153,rabbit,집토끼,elementary
2154,race,인종,elementary
2155,racial,인종(상)의,intermediate
2156,rage,격노,expert
2157,rail,가로장,intermediate
2158,rain,비,elementary
2159,rainbow,무지개,elementary
2160,raise,올리다,intermediate
2161,rally,규합하다,expert
2162,random,닥치는 대로의,intermediate
2163,range,줄,intermediate
2164,rank,열,intermediate
2165,rapid,빠른,intermediate
2166,rare,희귀한,intermediate
2167,rat,쥐,intermediate
2168,rate,율,intermediate
2169,rather,오히려,intermediate
2170,rational,합리적인,expert
2171,raw,날것의,intermediate
2172,reach,도착하다,intermediate
2173,react,반응을 나타내다,intermediate
2174,read,읽다,elementary
2175,ready,준비가 된,elementary
2176,real,실재하는,intermediate
2177,realize,깨닫다,intermediate
2178,rear,뒤,expert
2179,reason,이성,intermediate
2180,rebel,반역자,expert
2181,recall,되부르다,intermediate
2182,receipt,수령,intermediate
2183,receive,받다,intermediate
2184,recent,최근의,intermediate
2185,reception,받음,intermediate
2186,recipe,조리법,intermediate
2187,recognize,인정하다,intermediate
2188,recommend,추천하다,intermediate
2189,record,기록하다,intermediate
2190,recover,되찾다,intermediate
2191,recruit,신병,expert
2192,recycle,재생 이용하다,intermediate
2193,red,붉은,elementary
2194,reduce,줄이다,intermediate
2195,refer,조회시키다,intermediate
2196,refine,정제정련하다,expert
2197,reflect,반사하다,intermediate
2198,reform,개정(개혁)하다,intermediate
2199,refrigerator,냉장고,intermediate
2200,refuse,거절하다,intermediate
2201,regard,주목해서 보다,intermediate
2202,region,지방,intermediate
2203,register,기록,intermediate
2204,regret,유감,intermediate
2205,regular,규칙적인,intermediate
2206,regulate,규정하다,expert
2207,reinforce,보강하다,expert
2208,reject,거절하다,intermediate
2209,relate,이야기하다,intermediate
2210,relative,친척,intermediate
2211,relax,늦추다,intermediate
2212,release,도와주다,intermediate
2213,relevant,관련된,expert
2214,relieve,구출하다,intermediate
2215,religion,종교,intermediate
2216,reluctant,마음이 내키지 않는,expert
2217,rely,믿다,intermediate
2218,remain,남다,intermediate
2219,remark,깨닫다,intermediate
2220,remedy,치료,intermediate
2221,remember,기억하고 있다,elementary
2222,remind,생각나게 하다,intermediate
2223,remote,먼,intermediate
2224,remove,옮기다,intermediate
2225,rent,지대,intermediate
2226,repair,수선(수정)하다,intermediate
2227,repeat,반복하다,intermediate
2228,replace,되돌려 놓다,intermediate
2229,reply,대답하다,intermediate
2230,report,보고,intermediate
2231,represent,표현(묘사)하다,intermediate
2232,republic,공화국,intermediate
2233,reputation,평판,expert
2234,request,부탁하다,intermediate
2235,require,요구하다,intermediate
2236,rescue,구하다,intermediate
2237,research,연구,intermediate
2238,resemble,닮다,intermediate
2239,reserve,따로 두다,intermediate
2240,reside,거주하다,expert
2241,resign,사임하다,expert
2242,resist,저항하다,intermediate
2243,resolve,분해하다,intermediate
2244,resort,(자주)가다,intermediate
2245,resource,자원,intermediate
2246,respect,존경하다,intermediate
2247,respective,각각의,expert
2248,respond,대답하다,intermediate
2249,responsible,책임을 져야할,intermediate
2250,rest,휴식,intermediate
2251,restaurant,요리점,elementary
2252,restore,반환하다,intermediate
2253,restrain,제지하다,expert
2254,restrict,제한하다,expert
2255,restroom,화장실,elementary
2256,result,결과,intermediate
2257,resume,다시 잡다,expert
2258,retail,소매,expert
2259,retain,보유하다,expert
2260,retire,퇴직하다,intermediate
2261,retreat,후퇴,expert
2262,return,돌아가다,elementary
2263,reveal,나타내다,intermediate
2264,revenge,복수,expert
2265,reverse,역,expert
2266,review,재조사,intermediate
2267,revise,교정하다,intermediate
2268,revive,소생하다,intermediate
2269,revolution,혁명,intermediate
2270,reward,보수,intermediate
2271,rhythm,율동,intermediate
2272,rice,쌀,intermediate
2273,rich,부자인,elementary
2274,rid,면하게하다,expert
2275,ride,타다,intermediate
2276,ridiculous,어리석은,expert
2277,right,올바른,elementary
2278,ring,고리,elementary
2279,riot,"폭동, 소요, 소동   야단법석, 다채로움,",expert
2280,rise,올리다,intermediate
2281,risk,위험 걸다,intermediate
2282,rival,경쟁자 경쟁하는 경쟁하다,intermediate
2283,river,강,elementary
2284,road,길,elementary
2285,roar,으르렁거리다 으르렁소리,expert
2286,roast,불에 쬐어 굽다 불고기 구운,intermediate
2287,rob,"강탈하다, 약탈하다, 빼앗다",intermediate
2288,rock,바위,elementary
2289,rod,막대,expert
2290,role,(배우의)역,intermediate
2291,roll,구르다,intermediate
2292,romantic,전기소설적인,intermediate
2293,roof,지붕,elementary
2294,room,방,elementary
2295,root,뿌리,intermediate
2296,rope,새끼,intermediate
2297,rot,썩다,expert
2298,rough,거친,intermediate
2299,round,둥근 원 돌아서,intermediate
2300,route,길,intermediate
2301,routine,정해진 일,intermediate
2302,row,줄,intermediate
2303,royal,왕의,intermediate
2304,rub,마찰하다,intermediate
2305,rubber,맛사지사,intermediate
2306,rude,버릇없는,intermediate
2307,ruin,파멸,intermediate
2308,rule,규칙,intermediate
2309,rumor,소문,intermediate
2310,run,달리다,elementary
2311,rural,시골의,intermediate
2312,rush,돌진하다,intermediate
2313,sack,마대,expert
2314,sacred,신성한,intermediate
2315,sacrifice,희생,intermediate
2316,sad,슬픈,elementary
2317,safe,안전한,elementary
2318,sail,돛,intermediate
2319,salary,봉급 봉급을 주다,intermediate
2320,sale,판매,elementary
2321,salon,객실,expert
2322,salt,소금,elementary
2323,same,같은,elementary
2324,sand,모래사장,elementary
2325,satellite,위성,intermediate
2326,satisfy,만족시키다,intermediate
2327,save,위험에서 구하다,elementary
2328,say,말하다,elementary
2329,scale,비늘(모양의 것),intermediate
2330,scan,시의 운율을살피다,intermediate
2331,scandal,추문,intermediate
2332,scarce,부족한,expert
2333,scare,위협하다,intermediate
2334,scatter,뿔뿔이 흩어 버리다,expert
2335,scene,장면,intermediate
2336,scheme,계획,intermediate
2337,scholar,학자,intermediate
2338,school,학교,elementary
2339,science,과학,elementary
2340,scissors,가위,elementary
2341,scold,꾸짖다 잔소리 심한 사람,intermediate
2342,scope,범위,expert
2343,score,득점,elementary
2344,scramble,기다,intermediate
2345,scratch,"할퀴다, 할퀴어 상처 를 내다  긁다",intermediate
2346,scream,비명을 지르다,intermediate
2347,screen,병풍,intermediate
2348,screw,나사,expert
2349,scrub,(관목의)숲,expert
2350,sculpture,조각 조각하다,expert
2351,sea,바다,elementary
2352,seal,인장,intermediate
2353,search,찾다,intermediate
2354,season,계절,elementary
2355,seat,좌석,intermediate
2356,secret,비밀의,intermediate
2357,secretary,비서,intermediate
2358,sector,부채꼴,intermediate
2359,secure,안전한,intermediate
2360,see,보다,elementary
2361,seed,씨앗,intermediate
2362,seek,찾다,intermediate
2363,seem,-으로 보이다,intermediate
2364,seize,붙잡다,expert
2365,select,고르다,intermediate
2366,self,자기,intermediate
2367,sell,팔다,elementary
2368,send,보내다,elementary
2369,senior,연상의,intermediate
2370,sensation,감각,intermediate
2371,sense,감각,intermediate
2372,sensible,분별있는,intermediate
2373,sentence,문장,intermediate
2374,sentiment,정서,expert
2375,separate,분리된,intermediate
2376,sequence,연속,expert
2377,series,연속,intermediate
2378,serious,진지한,intermediate
2379,serve,섬기다,intermediate
2380,session,개회,intermediate
2381,settle,등받이가 높은 긴 의자 놓다,intermediate
2382,several,수개의,intermediate
2383,severe,호된,intermediate
2384,sew,꿰매다,intermediate
2385,sex,성,intermediate
2386,shade,그늘,intermediate
2387,shadow,그림자,intermediate
2388,shake,흔들어 움직이다,intermediate
2389,shall,au-하겠다,intermediate
2390,shallow,얕은 얕은 곳 얕아지다,intermediate
2391,shame,부끄럼,intermediate
2392,shape,모양,intermediate
2393,share,몫,intermediate
2394,sharp,날카로운,intermediate
2395,shave,깎다,intermediate
2396,she,그녀는,elementary
2397,sheep,양,intermediate
2398,sheet,깔천,intermediate
2399,shelf,선반,intermediate
2400,shell,겉껍질,intermediate
2401,shelter,피난처,expert
2402,shield,방패,expert
2403,shift,옮기다,intermediate
2404,shine,빛나다,intermediate
2405,ship,배,elementary
2406,shock,격돌,elementary
2407,shoe,구두,elementary
2408,shoot,쏘다,intermediate
2409,shop,상점,elementary
2410,shore,물가,intermediate
2411,short,짧은,elementary
2412,should,aushall의 과거,elementary
2413,shoulder,어깨,intermediate
2414,shout,외치다,intermediate
2415,show,보이다,elementary
2416,shower,소나기 빗발치듯 퍼붓다(쏟다),intermediate
2417,shrink,줄어들다,expert
2418,shut,닫다,intermediate
2419,shy,수줍은,elementary
2420,sick,병난,elementary
2421,side,쪽,elementary
2422,sigh,한숨,intermediate
2423,sight,광경,intermediate
2424,sign,부호,intermediate
2425,significant,중요한,intermediate
2426,silent,조용한,intermediate
2427,silk,비단,intermediate
2428,silly,어리석은 바보,intermediate
2429,silver,은,intermediate
2430,similar,유사한,intermediate
2431,simple,단일의,intermediate
2432,simulate,흉내내다,expert
2433,simultaneous,동시에 일어나는(존재하는),expert
2434,sin,사인,intermediate
2435,since,-이래,intermediate
2436,sing,노래하다,elementary
2437,single,단 하나의,intermediate
2438,sink,가라앉다,intermediate
2439,sister,여자형제,elementary
2440,sit,앉다,elementary
2441,site,부지,intermediate
2442,situation,장소,intermediate
2443,size,크기,elementary
2444,skill,숙련,intermediate
2445,skin,피부,elementary
2446,skip,도약,intermediate
2447,skirt,스커어트,elementary
2448,sky,하늘,elementary
2449,slaughter,도살,expert
2450,slave,노예 노예처럼 일하다,intermediate
2451,sleep,잠자다,elementary
2452,slice,얇은조각,intermediate
2453,slide,미끄러지다,intermediate
2454,slight,약간의,expert
2455,slim,호리호리한,intermediate
2456,slip,(때가)어느덧 지나가다,intermediate
2457,slope,비탈,expert
2458,slow,느린,elementary
2459,small,작은 작은 부분 적게,elementary
2460,smart,재치있는,elementary
2461,smash,박살내다,intermediate
2462,smell,냄새,elementary
2463,smile,미소짓다 미소,elementary
2464,smoke,연기,intermediate
2465,smooth,매끄러운,intermediate
2466,snake,뱀,intermediate
2467,snap,덥석 물다,intermediate
2468,sneak,몰래 움직이다,expert
2469,sniff,코를 킁킁거리다,expert
2470,snow,눈 눈이 내리다,elementary
2471,so,그와 같이,elementary
2472,soak,담그다,intermediate
2473,soap,비누 비누로 씻다,intermediate
2474,soccer,축구,elementary
2475,social,사회의,intermediate
2476,society,사회,intermediate
2477,sociology,사회학,intermediate
2478,sock,짧은 양말,elementary
2479,soft,부드러운,elementary
2480,software,소프트웨어,intermediate
2481,soil,흙,intermediate
2482,soldier,군인,intermediate
2483,sole,유일한 발바닥,expert
2484,solid,고체의,intermediate
2485,solo,독주,intermediate
2486,solve,해결하다,intermediate
2487,some,얼만가의,elementary
2488,somewhat,약간,intermediate
2489,son,아들,elementary
2490,song,노래,elementary
2491,soon,얼마 안 가서,intermediate
2492,sophisticated,물정에 닳고 닳은,expert
2493,sore,슬픈,intermediate
2494,sorry,가엾은,elementary
2495,sort,종류,intermediate
2496,soul,혼,intermediate
2497,sound,소리,elementary
2498,sour,시큼한 시어지다 시큼한 것,elementary
2499,source,원천,intermediate
2500,south,남쪽 남쪽의 남으로,elementary
2501,space,공간,elementary
2502,span,한 뼘,expert
2503,spare,여분의,intermediate
2504,spark,불꽃,intermediate
2505,speak,이야기하다,elementary
2506,special,특별한,intermediate
2507,species,종,intermediate
2508,specific,특정한,intermediate
2509,spectacle,광경,expert
2510,spectrum,스펙트럼,expert
2511,speech,연설,intermediate
2512,speed,속도,elementary
2513,spell,철자하다,intermediate
2514,spend,소비하다,intermediate
2515,sphere,구,expert
2516,spill,엎지르다,expert
2517,spin,잣다,intermediate
2518,spirit,정신,intermediate
2519,spit,침을 뱉다,expert
2520,spite,악의,expert
2521,splash,튀기다,expert
2522,split,쪼개다,expert
2523,spoil,망쳐놓다,intermediate
2524,spoon,숟가락,elementary
2525,spot,장소,intermediate
2526,spouse,배우자,expert
2527,spread,펴다,intermediate
2528,square,정사각형의,intermediate
2529,squeeze,압착하다,intermediate
2530,stable,안정된,intermediate
2531,stack,낟가리,expert
2532,stage,무대,intermediate
2533,stain,더럽히다,intermediate
2534,stairs,계단,intermediate
2535,stamp,도장,intermediate
2536,stand,서다,elementary
2537,standard,표준,intermediate
2538,stare,응시하다,intermediate
2539,start,시작하다,elementary
2540,starve,굶어 죽다,expert
2541,state,상태,intermediate
2542,station,역,intermediate
2543,statistic,통계의 통계량,expert
2544,statue,조상,intermediate
2545,status,신분,intermediate
2546,stay,머무르다,elementary
2547,steady,확고한,intermediate
2548,steal,훔치다,intermediate
2549,steam,증기,intermediate
2550,steel,강철,intermediate
2551,steep,가파른 -에 담그다 잠기다 담그기,expert
2552,stem,줄기,intermediate
2553,step,걷다,intermediate
2554,stick,나무토막,intermediate
2555,stiff,굳은,expert
2556,still,소리가 없는 아직(도),intermediate
2557,stimulate,자극하다,expert
2558,stir,휘젓다,expert
2559,stitch,한 바늘,expert
2560,stock,줄기,intermediate
2561,stomach,위,intermediate
2562,stone,돌,elementary
2563,stop,멈추다,elementary
2564,store,가게,elementary
2565,storm,폭풍,intermediate
2566,story,층,elementary
2567,stove,stave의 과거(분사),intermediate
2568,straight,곧은,intermediate
2569,strain,잡아당기다,expert
2570,strange,이상한,intermediate
2571,strategy,용병학,intermediate
2572,straw,짚,intermediate
2573,strawberry,딸기,elementary
2574,stream,시내,intermediate
2575,street,거리,elementary
2576,stress,압박,elementary
2577,stretch,뻗치다,intermediate
2578,strict,엄중한,intermediate
2579,strike,치다,intermediate
2580,string,끈,intermediate
2581,strip,벗기다,expert
2582,stripe,줄무늬,intermediate
2583,stroke,한번치기,expert
2584,strong,강한,elementary
2585,structure,구조,intermediate
2586,struggle,버둥거리다,intermediate
2587,student,학생,elementary
2588,study,학문,elementary
2589,stuff,재료,intermediate
2590,subject,복종시키다,intermediate
2591,subjective,주관의,expert
2592,submarine,잠수함,intermediate
2593,submit,복종시키다,expert
2594,subscribe,서명승락하다,expert
2595,substance,물질,expert
2596,substantial,실체의,expert
2597,substitute,대용하다 대신하다 대리(인),expert
2598,subtle,미묘한,expert
2599,suburb,교외,intermediate
2600,subway,지하도,elementary
2601,succeed,성공하다,intermediate
2602,such,이러한,intermediate
2603,suck,빨다,expert
2604,sudden,별안간의,intermediate
2605,suffer,경험하다,intermediate
2606,sufficient,충분한,intermediate
2607,sugar,설탕,elementary
2608,suggest,암시하다,intermediate
2609,suicide,자살 자살하다,intermediate
2610,suit,소송,intermediate
2611,suite,수행원,expert
2612,sum,총계,intermediate
2613,summary,요약,intermediate
2614,summit,꼭대기,intermediate
2615,sun,태양,elementary
2616,super,임시고용배우,intermediate
2617,superb,장려한,intermediate
2618,superior,뛰어난,intermediate
2619,supervise,감독하다,expert
2620,supper,저녁식사,elementary
2621,supplement,부록,expert
2622,supply,공급하다,intermediate
2623,support,지탱하다,intermediate
2624,suppose,상상하다,intermediate
2625,sure,"확신하는, 확실한 , 틀림없는",intermediate
2626,surface,표면,intermediate
2627,surgery,외과,intermediate
2628,surprise,놀람,intermediate
2629,surrender,넘겨주다,expert
2630,surround,에워싸다,intermediate
2631,survey,둘러보다,intermediate
2632,survive,살아 남다,intermediate
2633,suspect,짐작하다,intermediate
2634,suspend,매달다,expert
2635,sustain,떠받치다,expert
2636,swallow,삼키다,intermediate
2637,swear,맹세하다,expert
2638,sweat,땀,intermediate
2639,sweep,청소하다,expert
2640,sweet,단,intermediate
2641,swell,부풀다,expert
2642,swift,빠른,expert
2643,swim,헤엄치다,elementary
2644,swing,흔들리다,intermediate
2645,switch,회초리,intermediate
2646,symbol,상징,intermediate
2647,sympathy,동정,intermediate
2648,symphony,교향곡,intermediate
2649,symptom,조짐,intermediate
2650,system,조직,intermediate
2651,table,테이블,elementary
2652,tackle,고패,intermediate
2653,tag,손잡이가죽,intermediate
2654,tail,꼬리,elementary
2655,take,잡다,elementary
2656,tale,이야기,intermediate
2657,talent,재주,intermediate
2658,talk,말하다,elementary
2659,tall,키큰,elementary
2660,tap,가볍게 치기,intermediate
2661,tape,테이프,elementary
2662,target,과녁,intermediate
2663,task,일,intermediate
2664,taste,맛,elementary
2665,tattoo,귀영나팔,intermediate
2666,tax,세금,intermediate
2667,tea,차,intermediate
2668,teach,가르치다,elementary
2669,tear,눈물,intermediate
